0 [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [8, 0], [9, 0], [10, 0], [11, 0], [12, 0], [13, 0], [14, 0], [15, 0], [16, 0], [17, 0], [18, 0], [19, 0], [20, 0], [21, 0], [22, 0], [23, 0], [24, 0], [25, 0], [26, 0], [27, 0], [28, 0], [29, 0], [30, 0]]
132 [[1, 257057003.3015345], [2, 0], [3, 254961745.99161085], [4, 197685206.55870557], [5, 232114666.3266112], [6, 257020084.6556636], [7, 257607489.48210558], [8, 0], [9, 210771899.67113376], [10, 249941294.8974944], [11, 0], [12, 248261470.34561208], [13, 84813574.12456721], [14, 0], [15, 252654207.3019367], [16, 248979725.43910933], [17, 221044460.93977162], [18, 0], [19, 256862822.8411072], [20, 247010033.0334235], [21, 0], [22, 0], [23, 0], [24, 0], [25, 259585493.9262615], [26, 224657145.67592454], [27, 0], [28, 0], [29, 0], [30, 0]]
133 [[1, 258987308.33674353], [2, 246839444.9392505], [3, 254961745.99161085], [4, 257647449.04883748], [5, 219486221.76881492], [6, 244040169.31132722], [7, 245214978.96421117], [8, 0], [9, 198926279.6053605], [10, 229882589.7949888], [11, 0], [12, 226522940.69122416], [13, 84813574.12456721], [14, 0], [15, 252654207.3019367], [16, 238469588.158664], [17, 221044460.93977162], [18, 0], [19, 252262687.1943745], [20, 252871030.97225606], [21, 0], [22, 0], [23, 0], [24, 0], [25, 246779428.33614713], [26, 0], [27, 0], [28, 253529838.9901409], [29, 0], [30, 0]]
134 [[1, 247974616.67348707], [2, 246839444.9392505], [3, 254961745.99161085], [4, 245294898.09767497], [5, 206857777.21101865], [6, 231060253.96699083], [7, 245214978.96421117], [8, 0], [9, 187080659.53958726], [10, 229882589.7949888], [11, 0], [12, 226522940.69122416], [13, 0], [14, 0], [15, 0], [16, 227959450.87821865], [17, 257854058.94734398], [18, 256464552.56184188], [19, 252262687.1943745], [20, 235742061.94451213], [21, 0], [22, 0], [23, 260515852.17822102], [24, 0], [25, 223558856.67229426], [26, 0], [27, 0], [28, 253529838.9901409], [29, 0], [30, 0]]
135 [[1, 247974616.67348707], [2, 246839444.9392505], [3, 0], [4, 232942347.14651245], [5, 194229332.65322238], [6, 218080338.62265444], [7, 257607489.48210558], [8, 0], [9, 187080659.53958726], [10, 0], [11, 0], [12, 254181142.44724005], [13, 0], [14, 0], [15, 0], [16, 217449313.5977733], [17, 245708117.89468795], [18, 256464552.56184188], [19, 251203133.73662984], [20, 235742061.94451213], [21, 255497010.41515642], [22, 0], [23, 260515852.17822102], [24, 0], [25, 223558856.67229426], [26, 0], [27, 251579878.00474453], [28, 256858046.21378458], [29, 0], [30, 0]]
136 [[1, 0], [2, 246839444.9392505], [3, 0], [4, 220589796.19534993], [5, 181600888.0954261], [6, 218080338.62265444], [7, 257607489.48210558], [8, 0], [9, 254826063.96717787], [10, 257450677.3377216], [11, 0], [12, 254181142.44724005], [13, 0], [14, 0], [15, 0], [16, 206939176.31732798], [17, 245708117.89468795], [18, 256464552.56184188], [19, 232406267.4732597], [20, 253970166.69494498], [21, 240994020.83031285], [22, 0], [23, 255475711.0907687], [24, 0], [25, 252675865.9252403], [26, 0], [27, 251579878.00474453], [28, 256858046.21378458], [29, 0], [30, 257275223.97505075]]
137 [[1, 0], [2, 255343014.65346697], [3, 0], [4, 208237245.2441874], [5, 181600888.0954261], [6, 252196243.9149695], [7, 256249257.48922828], [8, 0], [9, 254826063.96717787], [10, 244901354.67544317], [11, 254568514.86134937], [12, 0], [13, 0], [14, 252573683.92048758], [15, 0], [16, 196429039.03688264], [17, 257756708.99029222], [18, 242929105.12368375], [19, 213609401.20988953], [20, 253970166.69494498], [21, 240994020.83031285], [22, 0], [23, 255475711.0907687], [24, 255376750.27121463], [25, 252675865.9252403], [26, 254885715.22530818], [27, 253035722.6090142], [28, 256858046.21378458], [29, 252693764.25130236], [30, 244550447.9501015]]
138 [[1, 257057003.3015345], [2, 240686029.30693394], [3, 256936801.14087677], [4, 208237245.2441874], [5, 0], [6, 252196243.9149695], [7, 256249257.48922828], [8, 252372863.91711298], [9, 253800495.53012142], [10, 244901354.67544317], [11, 239137029.72269875], [12, 0], [13, 0], [14, 235147367.84097517], [15, 257616339.73879176], [16, 185918901.7564373], [17, 257756708.99029222], [18, 242929105.12368375], [19, 194812534.94651937], [20, 0], [21, 261442243.96448475], [22, 0], [23, 0], [24, 255376750.27121463], [25, 253236726.07165006], [26, 239771430.45061636], [27, 253035722.6090142], [28, 243716092.42756915], [29, 252693764.25130236], [30, 244550447.9501015]]
139 [[1, 257057003.3015345], [2, 240686029.30693394], [3, 256936801.14087677], [4, 0], [5, 0], [6, 0], [7, 0], [8, 252372863.91711298], [9, 253800495.53012142], [10, 257450677.3377216], [11, 239137029.72269875], [12, 0], [13, 255633071.6328733], [14, 235147367.84097517], [15, 245232679.47758353], [16, 185918901.7564373], [17, 257918247.32087365], [18, 0], [19, 176015668.68314922], [20, 252848224.23043463], [21, 261442243.96448475], [22, 254603507.20604807], [23, 0], [24, 255376750.27121463], [25, 253236726.07165006], [26, 224657145.67592454], [27, 0], [28, 230574138.64135373], [29, 252693764.25130236], [30, 0]]
140 [[1, 255612688.09182563], [2, 254158099.96600682], [3, 248335439.48151916], [4, 0], [5, 249391068.83646363], [6, 252196243.9149695], [7, 0], [8, 0], [9, 252258669.99930745], [10, 244901354.67544317], [11, 246464168.49764675], [12, 0], [13, 255633071.6328733], [14, 261272776.1758086], [15, 232849019.2163753], [16, 0], [17, 257918247.32087365], [18, 253017341.34690088], [19, 157218802.41977906], [20, 252848224.23043463], [21, 258807704.03323197], [22, 254603507.20604807], [23, 250620907.54733592], [24, 255376750.27121463], [25, 247035287.3825109], [26, 224657145.67592454], [27, 0], [28, 230574138.64135373], [29, 252693764.25130236], [30, 0]]
141 [[1, 255612688.09182563], [2, 238316199.93201363], [3, 226670878.96303833], [4, 251921301.6396764], [5, 249391068.83646363], [6, 252196243.9149695], [7, 257607489.48210558], [8, 0], [9, 252258669.99930745], [10, 244901354.67544317], [11, 246464168.49764675], [12, 254181142.44724005], [13, 0], [14, 261272776.1758086], [15, 220465358.95516706], [16, 257649241.3294839], [17, 0], [18, 253017341.34690088], [19, 138421936.1564089], [20, 0], [21, 247615408.06646395], [22, 0], [23, 250620907.54733592], [24, 253721728.25401488], [25, 247035287.3825109], [26, 0], [27, 0], [28, 0], [29, 253492964.99534672], [30, 0]]
142 [[1, 258115131.9826353], [2, 238316199.93201363], [3, 205006318.4445575], [4, 251921301.6396764], [5, 253135420.7785605], [6, 247643794.0552881], [7, 257607489.48210558], [8, 254779061.4668591], [9, 258154379.93422675], [10, 255107327.1413888], [11, 254914445.10118854], [12, 254181142.44724005], [13, 257453390.4679446], [14, 0], [15, 208081698.69395882], [16, 245298482.6589678], [17, 254828121.40162486], [18, 256464552.56184188], [19, 119625069.89303873], [20, 0], [21, 236423112.09969592], [22, 0], [23, 258007998.84756574], [24, 253721728.25401488], [25, 0], [26, 0], [27, 0], [28, 0], [29, 253492964.99534672], [30, 0]]
143 [[1, 246230263.96527058], [2, 246839444.9392505], [3, 183341757.92607665], [4, 257647449.04883748], [5, 253135420.7785605], [6, 225287588.1105762], [7, 0], [8, 254779061.4668591], [9, 246308759.8684535], [10, 255107327.1413888], [11, 254914445.10118854], [12, 248261470.34561208], [13, 244906780.93588918], [14, 0], [15, 208081698.69395882], [16, 232947723.9884517], [17, 239656242.80324972], [18, 256464552.56184188], [19, 119625069.89303873], [20, 253253402.2609088], [21, 225230816.1329279], [22, 0], [23, 258007998.84756574], [24, 255376750.27121463], [25, 0], [26, 245360009.3047554], [27, 0], [28, 0], [29, 251376332.65576494], [30, 0]]
144 [[1, 234345395.94790587], [2, 246839444.9392505], [3, 161677197.4075958], [4, 245294898.09767497], [5, 254701998.20738825], [6, 225287588.1105762], [7, 253901457.63461155], [8, 0], [9, 234463139.80268025], [10, 0], [11, 0], [12, 248261470.34561208], [13, 232360171.40383378], [14, 254649687.15534332], [15, 253858556.28623205], [16, 232947723.9884517], [17, 239656242.80324972], [18, 0], [19, 251203133.73662984], [20, 236506804.52181762], [21, 225230816.1329279], [22, 255917372.92062405], [23, 0], [24, 240753500.54242927], [25, 0], [26, 245360009.3047554], [27, 0], [28, 0], [29, 251376332.65576494], [30, 0]]
145 [[1, 222460527.93054116], [2, 253054345.23030108], [3, 161677197.4075958], [4, 232942347.14651245], [5, 239403996.4147765], [6, 251656975.55840415], [7, 237802915.2692231], [8, 0], [9, 222617519.736907], [10, 249941294.8974944], [11, 0], [12, 255724867.45251724], [13, 219813561.87177837], [14, 254649687.15534332], [15, 253858556.28623205], [16, 256673815.56893453], [17, 253681486.97992387], [18, 256464552.56184188], [19, 232406267.4732597], [20, 236506804.52181762], [21, 253774413.26198846], [22, 255917372.92062405], [23, 258007998.84756574], [24, 240753500.54242927], [25, 0], [26, 252938283.9572816], [27, 249230637.01811844], [28, 0], [29, 257843853.73090348], [30, 0]]
146 [[1, 210575659.91317645], [2, 253054345.23030108], [3, 248335439.48151916], [4, 220589796.19534993], [5, 224105994.62216476], [6, 233313951.1168083], [7, 221704372.90383464], [8, 0], [9, 210771899.67113376], [10, 249941294.8974944], [11, 254568514.86134937], [12, 255724867.45251724], [13, 207266952.33972296], [14, 252573683.92048758], [15, 260977738.13298172], [16, 256673815.56893453], [17, 253681486.97992387], [18, 256464552.56184188], [19, 232406267.4732597], [20, 0], [21, 253774413.26198846], [22, 248191063.68362853], [23, 246015997.69513148], [24, 0], [25, 0], [26, 252938283.9572816], [27, 228461274.03623688], [28, 256858046.21378458], [29, 257843853.73090348], [30, 0]]
147 [[1, 210575659.91317645], [2, 253417450.46541294], [3, 248335439.48151916], [4, 220589796.19534993], [5, 208807992.829553], [6, 214970926.67521244], [7, 205605830.5384462], [8, 0], [9, 198926279.6053605], [10, 256308633.551903], [11, 254568514.86134937], [12, 0], [13, 194720342.80766755], [14, 235147367.84097517], [15, 251955476.26596344], [16, 259507736.61039302], [17, 256006875.58396214], [18, 0], [19, 254617297.0056163], [20, 252848224.23043463], [21, 0], [22, 248191063.68362853], [23, 234023996.54269722], [24, 248135093.7300529], [25, 0], [26, 241685719.31220704], [27, 207691911.05435532], [28, 256858046.21378458], [29, 0], [30, 246797377.08465338]]
148 [[1, 258987308.33674353], [2, 236834900.9308259], [3, 255943930.36213604], [4, 0], [5, 193509991.03694126], [6, 196627902.2336166], [7, 189507288.17305773], [8, 0], [9, 198926279.6053605], [10, 256308633.551903], [11, 257252249.7055644], [12, 255491593.22929293], [13, 194720342.80766755], [14, 235147367.84097517], [15, 251955476.26596344], [16, 259507736.61039302], [17, 256006875.58396214], [18, 253914966.61671725], [19, 254617297.0056163], [20, 235696448.46086925], [21, 0], [22, 255917372.92062405], [23, 234023996.54269722], [24, 248135093.7300529], [25, 0], [26, 213371438.6244141], [27, 207691911.05435532], [28, 0], [29, 255774195.4221177], [30, 246797377.08465338]]
149 [[1, 247974616.67348707], [2, 220252351.39623883], [3, 255943930.36213604], [4, 0], [5, 193509991.03694126], [6, 178284877.79202074], [7, 189507288.17305773], [8, 254779061.4668591], [9, 258154379.93422675], [10, 249941294.8974944], [11, 257252249.7055644], [12, 240983186.45858586], [13, 256236229.11645186], [14, 258281343.4188578], [15, 0], [16, 0], [17, 257854058.94734398], [18, 253914966.61671725], [19, 260893453.01529273], [20, 218544672.69130388], [21, 255012969.11650875], [22, 241834745.8412481], [23, 250620907.54733592], [24, 255376750.27121463], [25, 253236726.07165006], [26, 185057157.93662113], [27, 0], [28, 0], [29, 255774195.4221177], [30, 252206104.1544082]]
150 [[1, 247974616.67348707], [2, 203669801.86165178], [3, 0], [4, 0], [5, 254701998.20738825], [6, 159941853.3504249], [7, 0], [8, 254779061.4668591], [9, 258154379.93422675], [10, 249941294.8974944], [11, 257252249.7055644], [12, 226474779.6878788], [13, 256236229.11645186], [14, 246562686.83771563], [15, 257616339.73879176], [16, 0], [17, 245708117.89468795], [18, 256464552.56184188], [19, 260893453.01529273], [20, 201392896.9217385], [21, 255012969.11650875], [22, 227752118.76187214], [23, 250620907.54733592], [24, 255376750.27121463], [25, 236473452.14330012], [26, 185057157.93662113], [27, 0], [28, 0], [29, 253789343.06532028], [30, 252206104.1544082]]
151 [[1, 256800989.19784352], [2, 186505724.34186268], [3, 0], [4, 0], [5, 254701998.20738825], [6, 159941853.3504249], [7, 0], [8, 254614436.42637074], [9, 253817681.06131253], [10, 256399919.31738228], [11, 244345954.8700053], [12, 226474779.6878788], [13, 257498148.86429295], [14, 246562686.83771563], [15, 257616339.73879176], [16, 0], [17, 245708117.89468795], [18, 256464552.56184188], [19, 0], [20, 201392896.9217385], [21, 0], [22, 227752118.76187214], [23, 251781041.53519988], [24, 252011491.15624148], [25, 236473452.14330012], [26, 247835188.5981003], [27, 0], [28, 0], [29, 253789343.06532028], [30, 257246210.56718555]]
152 [[1, 256800989.19784352], [2, 186505724.34186268], [3, 0], [4, 254514004.93084103], [5, 257361238.09311277], [6, 254001030.8155564], [7, 257577467.12585557], [8, 254614436.42637074], [9, 237635362.12262505], [10, 256399919.31738228], [11, 244345954.8700053], [12, 255614775.3098021], [13, 257498148.86429295], [14, 257229183.57751963], [15, 0], [16, 259369931.8992862], [17, 0], [18, 252990872.45679954], [19, 0], [20, 0], [21, 0], [22, 252326345.38816488], [23, 233562083.07039976], [24, 252011491.15624148], [25, 252666693.49886656], [26, 225670377.1962006], [27, 0], [28, 0], [29, 0], [30, 257246210.56718555]]
153 [[1, 255295036.14434367], [2, 252835922.4802109], [3, 0], [4, 254514004.93084103], [5, 257361238.09311277], [6, 254001030.8155564], [7, 245154934.25171113], [8, 254295841.65140703], [9, 237635362.12262505], [10, 252194636.25334668], [11, 0], [12, 255614775.3098021], [13, 0], [14, 257229183.57751963], [15, 0], [16, 259369931.8992862], [17, 0], [18, 235981744.91359907], [19, 0], [20, 0], [21, 0], [22, 252326345.38816488], [23, 233562083.07039976], [24, 248597699.4569388], [25, 252666693.49886656], [26, 203505565.7943009], [27, 0], [28, 252439709.6128151], [29, 0], [30, 0]]
154 [[1, 255295036.14434367], [2, 235671844.9604218], [3, 248322948.20921996], [4, 252477339.66467923], [5, 253094376.57636127], [6, 256901096.9268747], [7, 245154934.25171113], [8, 254295841.65140703], [9, 0], [10, 252194636.25334668], [11, 252279327.1096853], [12, 0], [13, 0], [14, 256005462.5990673], [15, 0], [16, 257860597.81839192], [17, 0], [18, 235981744.91359907], [19, 0], [20, 0], [21, 0], [22, 255710313.6826088], [23, 251781041.53519988], [24, 248597699.4569388], [25, 240738381.49696153], [26, 181340754.39240122], [27, 0], [28, 234879419.22563022], [29, 0], [30, 257246210.56718555]]
155 [[1, 255741327.7218258], [2, 235671844.9604218], [3, 248322948.20921996], [4, 234954679.32935846], [5, 253094376.57636127], [6, 243802193.8537494], [7, 251656929.40602174], [8, 254550944.124461], [9, 258171802.48062265], [10, 253040189.15561822], [11, 234558654.2193706], [12, 249227818.62224644], [13, 253787399.25172275], [14, 242010925.1981346], [15, 257605930.3334302], [16, 257860597.81839192], [17, 0], [18, 0], [19, 256271341.53453603], [20, 254865107.00728947], [21, 255166711.70841938], [22, 241420627.36521763], [23, 251781041.53519988], [24, 0], [25, 211476762.99392307], [26, 159175942.99050152], [27, 0], [28, 234879419.22563022], [29, 0], [30, 257246210.56718555]]
156 [[1, 255741327.7218258], [2, 252835922.4802109], [3, 0], [4, 234954679.32935846], [5, 256020421.27808422], [6, 243802193.8537494], [7, 251656929.40602174], [8, 254550944.124461], [9, 246343604.9612453], [10, 236080378.31123644], [11, 234558654.2193706], [12, 249227818.62224644], [13, 253787399.25172275], [14, 242010925.1981346], [15, 245211860.6668604], [16, 259369931.8992862], [17, 254828121.40162486], [18, 0], [19, 256271341.53453603], [20, 239730214.01457894], [21, 255166711.70841938], [22, 227130941.04782644], [23, 251781041.53519988], [24, 0], [25, 211476762.99392307], [26, 137011131.58860183], [27, 253056917.0979331], [28, 260929324.2814502], [29, 0], [30, 255316311.2479956]]
157 [[1, 259515821.72680524], [2, 235671844.9604218], [3, 256941303.16717824], [4, 257360060.36332822], [5, 256020421.27808422], [6, 0], [7, 257034795.7406944], [8, 0], [9, 234515407.44186795], [10, 236080378.31123644], [11, 252323382.9033993], [12, 0], [13, 0], [14, 256005462.5990673], [15, 232817791.0002906], [16, 259369931.8992862], [17, 239656242.80324972], [18, 258420372.41608655], [19, 0], [20, 239730214.01457894], [21, 253388053.5691598], [22, 227130941.04782644], [23, 251781041.53519988], [24, 0], [25, 252897545.85446775], [26, 137011131.58860183], [27, 253056917.0979331], [28, 260929324.2814502], [29, 253789343.06532028], [30, 240632622.49599117]]
158 [[1, 249031643.45361048], [2, 218507767.4406327], [3, 243882606.3343565], [4, 244720120.72665644], [5, 256020421.27808422], [6, 0], [7, 257034795.7406944], [8, 0], [9, 222687209.9224906], [10, 256399919.31738228], [11, 252323382.9033993], [12, 0], [13, 0], [14, 256005462.5990673], [15, 220423721.3337208], [16, 259543211.129774], [17, 224484364.20487458], [18, 258420372.41608655], [19, 0], [20, 252785003.6332822], [21, 253388053.5691598], [22, 255654731.07272282], [23, 257332123.72422013], [24, 0], [25, 252897545.85446775], [26, 246852910.1966176], [27, 0], [28, 0], [29, 253789343.06532028], [30, 225948933.74398676]]
159 [[1, 249031643.45361048], [2, 201343689.9208436], [3, 230823909.50153473], [4, 244720120.72665644], [5, 256020421.27808422], [6, 0], [7, 0], [8, 254295841.65140703], [9, 210859012.40311325], [10, 256399919.31738228], [11, 254517120.62611678], [12, 0], [13, 253733749.9897607], [14, 257229183.57751963], [15, 208029651.667151], [16, 259543211.129774], [17, 224484364.20487458], [18, 0], [19, 0], [20, 252785003.6332822], [21, 255129599.07240397], [22, 255654731.07272282], [23, 257332123.72422013], [24, 0], [25, 0], [26, 246852910.1966176], [27, 0], [28, 0], [29, 0], [30, 211265244.99198234]]
160 [[1, 255295036.14434367], [2, 184179612.4010545], [3, 230823909.50153473], [4, 0], [5, 256020421.27808422], [6, 253256998.22266686], [7, 0], [8, 238591683.30281407], [9, 199030814.8837359], [10, 0], [11, 254517120.62611678], [12, 255614775.3098021], [13, 253733749.9897607], [14, 257229183.57751963], [15, 195635582.0005812], [16, 0], [17, 0], [18, 254902922.35573366], [19, 0], [20, 254865107.00728947], [21, 255129599.07240397], [22, 254418468.45832717], [23, 0], [24, 0], [25, 0], [26, 247186137.80904278], [27, 0], [28, 0], [29, 0], [30, 196581556.23997793]]
161 [[1, 240590072.28868735], [2, 167015534.8812654], [3, 255938724.06805414], [4, 0], [5, 256020421.27808422], [6, 253256998.22266686], [7, 257034795.7406944], [8, 222887524.9542211], [9, 187202617.36435854], [10, 0], [11, 253102803.92604762], [12, 255614775.3098021], [13, 257498148.86429295], [14, 253979154.716497], [15, 183241512.3340114], [16, 0], [17, 0], [18, 254902922.35573366], [19, 0], [20, 239730214.01457894], [21, 256952526.52444285], [22, 254418468.45832717], [23, 0], [24, 0], [25, 0], [26, 224372275.61808556], [27, 0], [28, 0], [29, 253789343.06532028], [30, 196581556.23997793]]
162 [[1, 225885108.43303102], [2, 167015534.8812654], [3, 241877448.13610828], [4, 256692354.5625868], [5, 249335967.68405986], [6, 0], [7, 244069591.4813888], [8, 222887524.9542211], [9, 187202617.36435854], [10, 0], [11, 236205607.85209525], [12, 255632345.6794266], [13, 257498148.86429295], [14, 253979154.716497], [15, 170847442.6674416], [16, 259369931.8992862], [17, 0], [18, 0], [19, 260875863.40749872], [20, 224595321.0218684], [21, 256952526.52444285], [22, 247362771.2287641], [23, 254096503.0918929], [24, 0], [25, 0], [26, 201558413.42712834], [27, 0], [28, 0], [29, 253789343.06532028], [30, 0]]
163 [[1, 225885108.43303102], [2, 252920070.54743567], [3, 241877448.13610828], [4, 243384709.12517363], [5, 249335967.68405986], [6, 0], [7, 244069591.4813888], [8, 0], [9, 0], [10, 256399919.31738228], [11, 236205607.85209525], [12, 255632345.6794266], [13, 257498148.86429295], [14, 0], [15, 158453373.0008718], [16, 248739863.79857242], [17, 257186984.7638647], [18, 0], [19, 260875863.40749872], [20, 209460428.02915788], [21, 254604619.22291884], [22, 224725542.45752817], [23, 254096503.0918929], [24, 0], [25, 0], [26, 201558413.42712834], [27, 249414887.85315484], [28, 0], [29, 255774195.4221177], [30, 255124959.3159249]]
164 [[1, 255741327.7218258], [2, 252920070.54743567], [3, 0], [4, 243384709.12517363], [5, 256020421.27808422], [6, 0], [7, 256258831.18312842], [8, 0], [9, 0], [10, 256399919.31738228], [11, 0], [12, 255614775.3098021], [13, 257498148.86429295], [14, 256005462.5990673], [15, 158453373.0008718], [16, 238109795.69785863], [17, 244373969.5277294], [18, 0], [19, 257386511.08824348], [20, 194325535.03644735], [21, 254604619.22291884], [22, 224725542.45752817], [23, 259898458.31535035], [24, 0], [25, 0], [26, 247186137.80904278], [27, 249414887.85315484], [28, 0], [29, 241548390.84423542], [30, 255124959.3159249]]
165 [[1, 255741327.7218258], [2, 247133041.0879107], [3, 0], [4, 257717562.16937968], [5, 242040842.55616844], [6, 256901096.9268747], [7, 256258831.18312842], [8, 254550944.124461], [9, 257134779.74317032], [10, 260829126.41739863], [11, 0], [12, 241229550.61960417], [13, 0], [14, 256005462.5990673], [15, 253791119.06099287], [16, 227479727.59714484], [17, 244373969.5277294], [18, 0], [19, 257386511.08824348], [20, 179190642.04373682], [21, 0], [22, 0], [23, 259898458.31535035], [24, 0], [25, 0], [26, 224372275.61808556], [27, 0], [28, 0], [29, 241548390.84423542], [30, 0]]
166 [[1, 259515821.72680524], [2, 224266082.17582142], [3, 254207441.4282279], [4, 245435124.33875936], [5, 228061263.83425266], [6, 243802193.8537494], [7, 252595741.60585713], [8, 254550944.124461], [9, 244269559.48634064], [10, 260829126.41739863], [11, 247793359.40291297], [12, 241229550.61960417], [13, 257498148.86429295], [14, 0], [15, 237582238.12198573], [16, 216849659.49643105], [17, 256979249.1792948], [18, 0], [19, 256954537.77284425], [20, 179190642.04373682], [21, 0], [22, 0], [23, 0], [24, 253822595.06655523], [25, 0], [26, 224372275.61808556], [27, 0], [28, 257537108.3675178], [29, 251347023.7507624], [30, 0]]
167 [[1, 249031643.45361048], [2, 201399123.26373214], [3, 254207441.4282279], [4, 245435124.33875936], [5, 228061263.83425266], [6, 230703290.7806241], [7, 252595741.60585713], [8, 0], [9, 244269559.48634064], [10, 0], [11, 247793359.40291297], [12, 249227818.62224644], [13, 257498148.86429295], [14, 0], [15, 237582238.12198573], [16, 206219591.39571726], [17, 256979249.1792948], [18, 0], [19, 256954537.77284425], [20, 0], [21, 0], [22, 0], [23, 252914755.33338714], [24, 253822595.06655523], [25, 0], [26, 0], [27, 254607243.88019493], [28, 245074216.7350356], [29, 232694047.5015248], [30, 0]]
168 [[1, 249031643.45361048], [2, 201399123.26373214], [3, 0], [4, 257717562.16937968], [5, 253094376.57636127], [6, 230703290.7806241], [7, 254870851.41099793], [8, 0], [9, 255931870.49779135], [10, 0], [11, 254517120.62611678], [12, 249227818.62224644], [13, 0], [14, 254649258.5798406], [15, 260972474.7666058], [16, 206219591.39571726], [17, 253681486.97992387], [18, 0], [19, 257386511.08824348], [20, 0], [21, 0], [22, 0], [23, 252914755.33338714], [24, 260593653.8497456], [25, 0], [26, 0], [27, 254607243.88019493], [28, 232611325.1025534], [29, 232694047.5015248], [30, 0]]
169 [[1, 255295036.14434367], [2, 247133041.0879107], [3, 0], [4, 245435124.33875936], [5, 253094376.57636127], [6, 251361780.05084872], [7, 254870851.41099793], [8, 0], [9, 241863740.9955827], [10, 253768187.59051996], [11, 254517120.62611678], [12, 255614775.3098021], [13, 0], [14, 254649258.5798406], [15, 260972474.7666058], [16, 259138863.6839987], [17, 253681486.97992387], [18, 261139435.22775418], [19, 257386511.08824348], [20, 252141042.02243036], [21, 0], [22, 0], [23, 0], [24, 260593653.8497456], [25, 252897545.85446775], [26, 0], [27, 254607243.88019493], [28, 220148433.4700712], [29, 251347023.7507624], [30, 0]]
170 [[1, 255295036.14434367], [2, 224266082.17582142], [3, 0], [4, 233152686.50813904], [5, 249335967.68405986], [6, 232723560.10169744], [7, 257577467.12585557], [8, 254295841.65140703], [9, 227795611.49337405], [10, 253768187.59051996], [11, 0], [12, 255614775.3098021], [13, 0], [14, 252573108.10721406], [15, 256997097.41282314], [16, 259138863.6839987], [17, 257854058.94734398], [18, 252278870.45550835], [19, 260875863.40749872], [20, 252141042.02243036], [21, 0], [22, 255710313.6826088], [23, 0], [24, 260593653.8497456], [25, 252897545.85446775], [26, 252559307.7830088], [27, 254607243.88019493], [28, 207685541.837589], [29, 232694047.5015248], [30, 255124959.3159249]]
171 [[1, 0], [2, 224266082.17582142], [3, 0], [4, 233152686.50813904], [5, 228671935.36811972], [6, 232723560.10169744], [7, 245154934.25171113], [8, 254295841.65140703], [9, 227795611.49337405], [10, 257452888.42979953], [11, 0], [12, 0], [13, 256198552.71968704], [14, 235146216.21442813], [15, 256997097.41282314], [16, 0], [17, 257854058.94734398], [18, 252278870.45550835], [19, 251751726.81499743], [20, 0], [21, 0], [22, 255710313.6826088], [23, 257332123.72422013], [24, 251187307.6994912], [25, 0], [26, 252559307.7830088], [27, 0], [28, 195222650.2051068], [29, 214041071.2522872], [30, 255124959.3159249]]
172 [[1, 258793935.0824503], [2, 247133041.0879107], [3, 0], [4, 257360060.36332822], [5, 228671935.36811972], [6, 0], [7, 232732401.3775667], [8, 0], [9, 258171802.48062265], [10, 244905776.85959905], [11, 0], [12, 0], [13, 242397105.4393741], [14, 217719324.3216422], [15, 0], [16, 0], [17, 0], [18, 0], [19, 251751726.81499743], [20, 0], [21, 0], [22, 0], [23, 244664247.44844025], [24, 251187307.6994912], [25, 0], [26, 0], [27, 0], [28, 182759758.5726246], [29, 195388095.0030496], [30, 0]]
173 [[1, 258793935.0824503], [2, 247133041.0879107], [3, 0], [4, 244720120.72665644], [5, 251655357.43731055], [6, 0], [7, 220309868.50342226], [8, 0], [9, 258171802.48062265], [10, 232358665.28939858], [11, 0], [12, 0], [13, 242397105.4393741], [14, 217719324.3216422], [15, 0], [16, 0], [17, 0], [18, 0], [19, 0], [20, 0], [21, 255104943.24841943], [22, 247362771.2287641], [23, 231996371.17266038], [24, 248597699.4569388], [25, 252666693.49886656], [26, 0], [27, 0], [28, 170296866.9401424], [29, 195388095.0030496], [30, 0]]
174 [[1, 255295036.14434367], [2, 0], [3, 255938724.06805414], [4, 244720120.72665644], [5, 251655357.43731055], [6, 0], [7, 220309868.50342226], [8, 0], [9, 253817681.06131253], [10, 219811553.7191981], [11, 0], [12, 255614775.3098021], [13, 0], [14, 0], [15, 251562506.21559513], [16, 0], [17, 0], [18, 0], [19, 0], [20, 0], [21, 255104943.24841943], [22, 247362771.2287641], [23, 231996371.17266038], [24, 248597699.4569388], [25, 235333386.99773312], [26, 0], [27, 0], [28, 157833975.3076602], [29, 0], [30, 0]]
175 [[1, 255295036.14434367], [2, 0], [3, 255938724.06805414], [4, 257717562.16937968], [5, 0], [6, 0], [7, 253873841.63882855], [8, 0], [9, 237635362.12262505], [10, 219811553.7191981], [11, 0], [12, 255614775.3098021], [13, 0], [14, 0], [15, 233125012.43119025], [16, 0], [17, 256979249.1792948], [18, 0], [19, 251475575.29514906], [20, 0], [21, 0], [22, 0], [23, 253919368.11643055], [24, 253822595.06655523], [25, 235333386.99773312], [26, 0], [27, 0], [28, 157833975.3076602], [29, 0], [30, 0]]
